latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,bright_t31,frp,daynight,state,area,date_time,hours,date_time_2
-15.9563,136.309,343.5,1.9,1.3,4/08/2019,416,Aqua,91,302.2,97.6,D,Northern Territory,2.47,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.7968,137.0708,324.8,1.7,1.3,4/08/2019,416,Aqua,65,298.6,25.8,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.7987,137.0553,321.6,1.7,1.3,4/08/2019,416,Aqua,47,298.5,18.4,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.7319,137.0308,328.2,1.7,1.3,4/08/2019,416,Aqua,63,298.3,36.5,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.7328,137.0414,323.4,1.7,1.3,4/08/2019,416,Aqua,70,297.6,26.9,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.7233,137.0244,348.1,1.7,1.3,4/08/2019,416,Aqua,94,297.7,106.7,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.7252,137.009,319.9,1.7,1.3,4/08/2019,416,Aqua,22,296.5,18.5,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-14.8947,141.7211,325.2,1,1,4/08/2019,416,Aqua,66,307.2,6.6,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-14.896,141.7119,331.2,1,1,4/08/2019,416,Aqua,82,306.3,14.2,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-14.7406,142.2766,322.5,1,1,4/08/2019,416,Aqua,35,297.6,10.3,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-14.7548,142.0516,333.3,1,1,4/08/2019,416,Aqua,84,300.6,23.8,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-14.3662,141.6223,340,1,1,4/08/2019,416,Aqua,90,301.3,31.6,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-14.3676,141.6131,325.3,1,1,4/08/2019,416,Aqua,63,300.6,10.7,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.6633,143.1996,317.2,1,1,4/08/2019,416,Aqua,48,296.3,6.9,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.6647,143.19,326.7,1,1,4/08/2019,416,Aqua,77,300,16,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.669,143.1612,331.6,1,1,4/08/2019,416,Aqua,82,301.4,21.5,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.6704,143.1517,325.8,1,1,4/08/2019,416,Aqua,71,299,13.7,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.6613,143.1502,331.3,1,1,4/08/2019,416,Aqua,82,301.2,21.5,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.6627,143.1407,331.7,1,1,4/08/2019,416,Aqua,82,298.4,22.4,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.6379,142.753,329.8,1,1,4/08/2019,416,Aqua,71,301.6,19.4,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3757,137.0065,324.1,1.7,1.3,4/08/2019,416,Aqua,35,299.5,27.3,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3583,137.0526,322.8,1.7,1.3,4/08/2019,416,Aqua,54,302.9,20.2,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3602,137.0367,359.2,1.7,1.3,4/08/2019,416,Aqua,99,305.4,157.3,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3622,137.0209,373.8,1.7,1.3,4/08/2019,416,Aqua,100,301.4,256.1,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3641,137.0049,442.5,1.7,1.3,4/08/2019,416,Aqua,100,309.5,1336.9,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3661,136.989,354.7,1.7,1.3,4/08/2019,416,Aqua,97,296,138.5,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3468,137.0511,327.7,1.7,1.3,4/08/2019,416,Aqua,77,300.8,30.8,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3487,137.0353,351.3,1.7,1.3,4/08/2019,416,Aqua,95,305.9,114.2,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3506,137.0194,356.4,1.7,1.3,4/08/2019,416,Aqua,98,304.1,140.1,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3526,137.0034,382.3,1.7,1.3,4/08/2019,416,Aqua,100,307.2,332.5,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3545,136.9875,362.9,1.7,1.3,4/08/2019,416,Aqua,100,301.6,184.5,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3041,136.9154,335.4,1.7,1.3,4/08/2019,416,Aqua,82,304.2,53.3,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.306,136.8992,327.5,1.7,1.3,4/08/2019,416,Aqua,24,305.8,30.8,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.3086,136.9109,328.5,1.7,1.3,4/08/2019,416,Aqua,67,304.1,31.6,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.295,136.9256,323.2,1.7,1.3,4/08/2019,416,Aqua,58,302.8,17.7,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-16.297,136.9094,324.8,1.7,1.3,4/08/2019,416,Aqua,59,305.4,22.4,D,Northern Territory,2.21,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4908,142.3736,327,1,1,4/08/2019,416,Aqua,56,303.1,13,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4922,142.3643,325.9,1,1,4/08/2019,416,Aqua,50,304.6,11.5,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4935,142.355,349.2,1,1,4/08/2019,416,Aqua,94,306.5,48.3,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4848,142.347,332.3,1,1,4/08/2019,416,Aqua,82,305.3,19.4,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4861,142.3377,332.6,1,1,4/08/2019,416,Aqua,82,305.2,18.9,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4875,142.3284,330.3,1,1,4/08/2019,416,Aqua,75,303.8,14.7,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4888,142.3191,327.6,1,1,4/08/2019,416,Aqua,75,301.1,11.5,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4902,142.3098,323.4,1,1,4/08/2019,416,Aqua,44,300.8,7.4,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4798,142.3177,332.4,1,1,4/08/2019,416,Aqua,82,305.1,17.8,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4812,142.3084,348.3,1,1,4/08/2019,416,Aqua,94,305.3,44.8,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4779,142.2035,320.6,1,1,4/08/2019,416,Aqua,54,302.2,7.3,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4582,142.2763,327.1,1,1,4/08/2019,416,Aqua,75,304.1,12.9,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4596,142.267,326.7,1,1,4/08/2019,416,Aqua,62,304.1,12,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4636,142.2392,345.5,1,1,4/08/2019,416,Aqua,92,302.1,40.9,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.4246,142.3185,350.1,1,1,4/08/2019,416,Aqua,95,301.4,50.4,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.5115,141.5205,342.2,1,1,4/08/2019,416,Aqua,89,304.8,34.1,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.5025,141.5192,323.4,1,1,4/08/2019,416,Aqua,41,303.8,8.1,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.3535,141.9164,325.5,1,1,4/08/2019,416,Aqua,34,306.3,10.5,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.3548,141.9072,329,1,1,4/08/2019,416,Aqua,69,305.6,13.6,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.3459,141.9058,335.5,1,1,4/08/2019,416,Aqua,84,304.6,22.6,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.241,142.5058,314.7,1,1,4/08/2019,416,Aqua,24,297.8,5.6,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.2085,142.5389,316.8,1,1,4/08/2019,416,Aqua,49,297.6,6.4,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.1899,142.6029,319,1,1,4/08/2019,416,Aqua,65,297.9,8.8,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.1912,142.5936,317.7,1,1,4/08/2019,416,Aqua,50,299,7.6,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.1432,142.6762,317.5,1,1,4/08/2019,416,Aqua,45,297.7,8.9,D,Queensland,1,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-15.9543,136.3267,333.6,1.9,1.3,4/08/2019,416,Aqua,83,302.2,55.7,D,Northern Territory,2.47,4/08/2019 04:16:00,04:00,2019/8/4 4:16
-13.3043,142.4756,345,1,1,4/08/2019,417,Aqua,93,294.7,46.8,D,Queensland,1,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-13.3029,142.485,318.6,1,1,4/08/2019,417,Aqua,66,293.1,8.9,D,Queensland,1,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-13.9545,141.5446,320.7,1,1,4/08/2019,417,Aqua,56,291.6,11.5,D,Queensland,1,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-15.291,131.0652,317.4,4.7,2,4/08/2019,417,Aqua,30,300.5,47.6,D,Northern Territory,9.4,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-15.2895,131.0688,317.8,4.7,2,4/08/2019,417,Aqua,25,300.6,49,D,Northern Territory,9.4,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-15.2992,131.1565,316.5,4.6,2,4/08/2019,417,Aqua,15,300.1,45.7,D,Northern Territory,9.2,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-15.5165,131.3176,317.4,4.5,2,4/08/2019,417,Aqua,56,300.8,53.2,D,Northern Territory,9,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-15.5123,131.36,328.9,4.5,1.9,4/08/2019,417,Aqua,79,303,158.8,D,Northern Territory,8.55,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-14.2373,141.8125,318.8,1,1,4/08/2019,417,Aqua,27,294.8,9.3,D,Queensland,1,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-14.236,141.8217,321.1,1,1,4/08/2019,417,Aqua,49,295.4,11.5,D,Queensland,1,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-15.5172,131.3254,322.2,4.5,2,4/08/2019,417,Aqua,69,301,94,D,Northern Territory,9,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-15.5133,131.3681,326,4.5,1.9,4/08/2019,417,Aqua,75,302.7,127.7,D,Northern Territory,8.55,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-13.1212,132.2806,316,3.5,1.8,4/08/2019,417,Aqua,44,297.5,26.9,D,Northern Territory,6.3,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-13.1182,132.2546,320.9,3.6,1.8,4/08/2019,417,Aqua,70,298.6,55.7,D,Northern Territory,6.48,4/08/2019 04:17:00,04:00,2019/8/4 4:17
-12.9225,134.4858,324.2,2.4,1.5,4/08/2019,417,Aqua,76,300.9,44,D,Northern Territory,3.6,4/08/2019 04:17:00,04:00,2019/8/4 4:17
